,name,n0,day,K,r,e,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
p_25,plant_annual_25,0.1,23,350,0.7999999999999999,0.850546780072904,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250111425967987,-0.017223599296406,0.0010315702241459,0.0454497326237488,0.0146784952293221,0.0411183270977517,0.0804262121704726,0.0286883008276757,-0.0217875017498365,-0.0089921911627933,-0.0135970191749184,0.0170296570484378,0.0155717410039688,-0.0757512268347015,-0.0156274416187464,0.0557309606980567,0.0288315120276092,-0.0965367079125467,0.045756036512943,-0.039680216847912,0.075082416725781,0.0471947162318431,0.0043716989459872,0.1268224436609539,-0.0157581352398019,-0.0628519979579453,0.0043555120134979,-0.0555242050104219,0.0381308309611148,0.0291368313921773,0.0109190378076116,-0.062491297461569,0.0708585249086675,-0.0460114920289363,-0.0160609835435173,-0.0049917361767125,-0.0304029144609554,-0.0665988111403264,0.0294985098455593,-0.0006260603542336,0.0846678078836054,0.0557314696687947,-0.1075278667508232,-0.019833611450466,-0.1387959235390194,-0.0544944397888728,0.0338510336001103,0.175022792443898,0.0093256203526836,-0.0091043797973759,0.027929664731116,-0.0156130417963952,0.0084376828566679,-0.03562822003428,-0.0534485492228595,0.0468312456384825,0.060618480940638,-0.0354125120710684,-0.0656355027828036,-0.129607899385837,-0.0316151653692855,-0.0719234206373452,0.0263425057078698,0.0485086797189198,-0.0124454952195366,-0.0127238172949708,-0.0418660701881475,0.0170789819271246,-0.0245094773773991,0.0175498291843656,-0.0807559531727404,0.06311727388311,-0.05926818180586,0.0
p_26,plant_annual_26,0.1,25,250,0.7,0.6075334143377886,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062851370036093,0.0212967115008047,0.0194047834052795,0.0897023328557413,0.0132746485140018,-0.0494120372731855,-0.0219752342338733,0.0668884645239644,-0.0239565574171823,-0.0544864488415072,0.0084685962414623,-0.0407532587017478,0.0213438379098773,0.0260213804037603,-0.0678897738703043,0.0875179936501131,-0.0441127978455335,0.0102008720412614,0.0063354949967164,0.0435827725968236,-0.0107669366245868,-0.0745815079186783,0.0108015452127405,0.0807556611101119,-0.0439664558049164,-0.0453581966399584,0.0263644517835532,0.0677895019917842,-0.0397680736450888,-0.0505181113664168,0.0144699844921623,-0.0136457573232785,0.0246687519024089,0.0174962520658079,-0.028121072216277,0.0398511121401909,-0.0396755571506464,-0.052568908219478,-0.0050833953950966,-0.00534200041606,0.004606140055885,0.0379677936507203,0.0348856059153199,0.0087768049650986,0.0880545833022983,0.0015122503503395,-0.0278006572908332,-0.0402763100787232,0.005784197023849,-0.0354989841476711,-0.0496420343538319,-0.0524427334872463,-0.0097684646037672,-0.003417377031494,0.0090057654641853,-0.0289912444155507,-0.038995276390952,0.0212197116224543,-0.0581701560348102,-0.0189431657177999,0.0098528897766079,0.0607128304889998,0.0110023108375314,0.0311138728583164,-0.044162844649392,-0.0225260332795623,0.0754349449793923,0.0342059782132981,-0.01227837697736,-0.0309728480750276,-0.0515714155715931,0.0677417359098822,0.0
p_27,plant_annual_27,0.1,24,232,0.7,0.5637910085054678,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576402009039689,0.0714706353813163,0.0083647559101989,-0.0787474135692044,0.0106198866931319,0.0620163611299251,-0.0059114877751643,0.1035875608417313,-0.059935036469818,-0.0588196261945054,0.0983499485919492,0.1028761070849464,0.0319058772844063,-0.011546808636546,-0.0651583304969664,0.0261618879710239,-0.0131606533099063,-0.0302197553114992,-0.0139133679300768,-0.0428706123746371,0.0077132396311345,-0.0446360560953283,-0.033027944549284,0.0121903398501936,-0.0208071667254076,-0.0302851531047692,-0.0363087342070665,0.026496446289314,-0.0119773662317563,0.1243507323622352,-0.0323768462155835,-0.0242799794352568,0.003164094944259,-0.0324839841737424,-0.0025726565983658,0.0086683502209345,0.0388832048795908,0.0133387412754384,-0.0004394348339947,-0.0264710538822255,0.008528268368374,-0.052692908095165,-0.0038332025007373,-0.0011360211327592,-0.0183581159394472,0.1195554745570615,0.0067656974955969,0.0796951730376624,-0.0136514611819044,-0.0309964769489543,-0.1463721949533081,-0.0554208188040168,0.0297529705591039,0.0355982015588638,0.0545641069405802,-0.0556099272178579,-0.0278842649513048,0.0679270755797809,-0.0587841850458683,-0.0581985683821427,-0.0067191959117479,0.0094391966418396,0.0109996599452582,-0.0135312476143227,-0.0039817298541091,0.0211186966038725,0.0319357167683262,-0.011055079753524,0.1044765900131725,0.015732884276681,-0.0434754344754574,0.0
p_28,plant_annual_28,0.1,29,518,0.6,1.2588092345078978,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277817413166034,-0.0115685308164007,-0.0552089755686555,-0.0054963288639849,-0.0361612634351323,-0.0275159311069076,-0.0429690545272921,-0.0118349752934245,0.0488229370203483,-0.0249833536633208,-0.0867313531421127,-0.0086365101157047,0.1532099515012139,0.0423384859146154,-0.0027135750349204,-0.1229055711888263,0.0463364235575955,0.0122745849195413,-0.0355641467925301,0.0213968559469217,0.1008527806642707,0.009451598316474,0.0329852052356169,0.0189138820346594,0.0612401929165218,-0.0005782572030271,-0.069414766219083,0.064559627285202,0.0416045739720372,-0.0205037482993721,0.0346610219021772,0.086786633795044,-0.0508452275946583,0.032046676582955,0.0393316739296454,0.0103726417429799,-0.0015416369374051,0.0102573393863343,-0.0279039729342813,0.1080298443868088,-0.0230795554910527,-0.0273893369731568,0.0043760515630031,-0.0653420118658968,-0.0902875950487895,0.0469143960756539,0.0247738888729127,0.069728190509569,-0.0372139572940968,0.0711063408963452,-0.0254174458056871,0.0007192370956736,-0.0047617181313259,0.0383186842417497,-0.0517782437379675,0.019712007084597,0.0742387920180041,-0.1534277490914306,-0.0292302809223368,0.0029978367998952,-0.0746143555553018,-0.0167973304299008,0.1035839474330559,0.0428238992218072,-0.0978399174499133,-0.0222690589678291,-0.0073519600668472,-0.0105745004299916,0.0996894456814772,-0.0374243938213617,0.0
p_29,plant_annual_29,0.1,36,345,0.5,0.8383961117861483,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848465900818,-0.0303355055935051,-0.0349576614130048,0.0784967573824231,0.0826966249505745,-0.0230691622823335,-0.0737446379582495,0.0391744973713128,0.0020266416494179,0.0128905110256163,0.0052148755447403,0.010060712563096,-0.0134545485258239,-0.0432042636598482,0.0378626146959921,0.0011155187078344,-0.0573218129316004,-0.0390019841533304,0.0929210533121391,-0.0778605756963451,-0.1037919030548176,-0.0629029457381715,0.1000289561015603,-0.0139089469349243,0.0303798715566547,0.0568772950894822,-0.021592090582202,0.0222258631954916,0.0029064437227519,-0.0114524741268011,-0.0421393916200459,-0.029052408061584,-0.0889978143288265,-0.0925769432969811,-0.0281941656422471,0.0733447976098744,-0.0110617421228907,0.0401801478326859,-0.0058934654979876,-0.0551187195364843,0.0262860876498383,0.0368521033770221,0.0267285488548574,-0.0127191754834395,0.0373633016981072,-0.0255557090362692,-0.0073991487027067,0.0093472974247592,-0.0153506131562604,-0.0402971723655227,0.032391580240038,-0.0415273121281641,-0.0420317924935927,0.0220145858460019,0.0148530068949659,-0.0467828612574747,0.006686141029994,-0.089043300044907,0.0409417050861642,0.1173786836734758,0.0114918014754268,-0.0389757164541157,0.0037826822033495,-0.0282845200931387,-0.020388862291096,0.0666698500523572,-0.128906270920423,-0.0444138342121396,-0.0127717355657284,0.0
p_30,plant_annual_30,0.1,43,560,0.4,1.3608748481166464,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480180793509976,-0.0327203613801178,-0.00277209521188,-0.0037570420244917,0.0033127568456703,0.0299299090862055,-0.0873224213758008,0.0551786805184311,-0.0733213981563631,0.0989351559827489,0.0326418505766916,0.0750141761516709,0.0048020301427149,0.0681075871558944,-0.0277659063412532,-0.072655839331903,-0.0578240714805855,0.0116726871342978,-0.0147370462436864,-0.0748736714286876,0.0020664472280995,-0.0497673848114316,0.0748425532169922,0.0402941011237689,-0.0498437325924956,0.0458542677442652,0.109239982336885,0.0476739924390068,-0.0341180407661799,0.0360730162296905,-0.0280790324276239,-0.0339610936943823,-0.0278837905267356,0.0036668082238164,0.0088667757118598,0.0412998488745439,-0.0013042713279259,-0.0799907051175338,-0.0258927183866531,0.0227791842064142,-0.0117000326384776,-0.0772004216488055,0.104976703593592,0.0119242587000782,-0.0120914146681871,-0.0877491064622436,-0.0335869711887184,-0.0223078815262272,-0.0671327409871922,0.012864251464361,0.0630810914324555,-0.0741146162284496,0.0542384666219368,0.0703923860285331,-0.0933062117616924,-0.0019856845321636,-0.0104490353643009,0.0705557809209298,-0.0176442672808332,0.0108168163632549,0.0524163113726583,-0.0649339267924792,0.0044520380794306,0.021577372904538,-0.0337938460171604,-0.0070362343479584,0.029680739477178,-0.0519579153862608,0.0
p_31,plant_annual_31,0.1,53,448,0.3,1.088699878493317,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780904119314174,-0.0298428199140837,0.0544277630800345,-0.0107249180695927,-0.0364850854570679,0.0011572471552727,0.0163996806607518,0.041340003635178,-0.0912481496256057,0.0803649416509806,0.0200126460002196,0.0086772197370539,0.035602503149601,-0.0382621188342308,-0.0582892577092115,-0.0544738171349845,0.0200240565193277,-0.1594228521494449,-0.0245107805960691,-0.1093755946680674,-0.0395846275828871,-0.003583726090576,-0.0358403698139924,0.0125792650009304,0.0287596573676132,-0.021755096703142,-0.0734091690662127,-0.0417395067220426,0.077092571609094,0.0145286242332043,-0.0178823868507636,0.0088497821196755,-0.038645511008902,0.0057655507548792,-0.0567177721533768,0.0232902284234781,-0.0315388194021764,-0.0170120642858712,0.0891122242260928,0.0074160856577654,-0.0405614142540123,0.0134927979439696,0.0304744808584147,-0.0032566882824983,0.0157032245359043,-0.0087130230091345,-0.0296848650715432,0.06496234529977,0.0149690920814984,0.0123121615737578,0.0162670558397652,0.0022841819623817,-0.0189474162307867,0.0970901885353803,0.074177673840591,0.0058408664726457,-0.0256525725789984,-0.0708198594786524,-0.0765966170801671,-0.0026603833767532,0.0011959900308249,0.0021587195384804,-0.0885769157033956,0.0228195288779955,-0.0101955825796128,-0.0208201189011816,0.0021573262316316,0.0
p_32,plant_annual_32,0.1,60,588,0.3,1.4289185905224788,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458352800155966,0.0224123856594558,-0.004825614254364,-0.0167866543257682,-0.031731013548534,-0.0070155733233936,0.0101279542523515,-0.0715006636174906,0.0311956229884802,0.0245037586056009,-0.1199605664944578,-0.0899946511343408,-0.0266906658106309,-0.0198813548835565,-0.0464234991461599,-0.0415090817941835,0.0193582483923058,-0.0274848327060124,-0.025956847595846,0.0125730187795705,-0.0506446423888193,-0.0167375172218228,-0.0172401506924148,0.0020088731374505,-0.0015357062686943,0.048865069779254,-0.0985414497162113,-0.0078352875303907,0.0406870615439884,-0.0148765428615136,-0.0251336130186168,-0.0378024610076194,-0.0209789000147727,-0.0303582338928032,0.0168094020280651,0.0093918401023,-0.0162547388122391,0.0147388991933889,0.0931427535192075,0.027846655087742,0.0186157210577349,0.0215225900243816,0.0160173849732943,0.0431545114576665,0.024482339721219,-0.0067558183056888,0.0728055041881559,-0.0175209607299233,0.0352064367066631,0.0005384451951777,0.0090182659726443,-0.0046847038413604,0.1163922631425535,-0.007407469075395,0.0046917148720184,0.023394832254818,-0.0326163019503038,0.0303558236154601,-0.0519021673797017,-0.105724654092342,-0.0139381071727388,0.034513382006001,-0.0625510542735739,-0.0040383528262701,0.0222028093812094,-0.0150710725477888,0.0
p_33,plant_annual_33,0.1,31,410,0.6,0.9963547995139732,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039343053421699,-0.025309136202818,0.0970934345576035,-0.0236199317814012,-0.0059017469149421,-0.0311984208381181,0.0126763714009119,-0.0899825350461823,0.0100333097896732,-0.0190939829915663,-0.0153662827762326,0.0133328053885437,0.0049427615484582,0.0160990306517803,0.0436873490685849,-0.0314759004933767,-0.060336963413247,-0.0034611985208455,-0.0389451469155571,0.0253885028602518,0.014532240418817,0.0386445104453687,-0.0081769320801595,-0.0389814095130117,-0.0020016382352787,0.0074933176543672,0.0066101582365516,-0.0558082657967261,0.0181053355561759,-0.1263420501059173,0.0268783119864428,-0.0972111212138864,-0.0324538065245362,-0.0012416486431797,-0.0545585957937787,-0.0295910354208399,-0.0281724802669439,-0.0338866835484967,-0.0168016432584081,-0.0530867874740828,-0.0203956039153098,0.0507258251154392,-0.053130612666189,0.0366920257520169,-0.0202409588955624,0.0714256820560381,-0.0355952140978927,0.0045217994165909,0.0177231545319944,-0.0230199986520733,-0.0580005757548511,-0.0106764375307931,6.475025745111829e-05,0.0538371620404241,0.0035595175505567,0.0424391989021715,0.0564451736739923,0.0039910490259613,-0.0181756824839164,0.0745761432641538,0.0297634482553759,0.0177172807604231,0.0229844953336408,-0.0125114938507415,0.054296731875405,0.0
p_34,plant_annual_34,0.1,29,453,0.6,1.1008505467800729,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849142973075884,0.0252643503677327,0.1341002680257168,0.0616659102518051,0.0422626747682599,-0.0367428673374211,-0.1502820891502878,0.0060220073140377,-0.0051541949944595,-0.0065728367586104,-0.0106108784841052,0.0111870115835635,-0.0403321325539843,-0.106725024918258,0.009293306415282,-0.0268233143988108,-0.0249676819781615,0.0261285872584859,0.049883387423516,-0.0401993842049591,0.0007917578330156,0.1031033258219857,0.0113069667796728,0.0238322209975043,-0.0529885198873224,0.0753268102787567,-0.0719034652169672,-0.0212057918494643,-0.0262092067442329,0.0014698172724096,-0.0985853190326402,0.0489968294010965,-0.0164870351309024,-0.0654685899483762,0.035080315860215,-0.0141943931533744,0.0097945249182611,0.0189184039587255,0.0620567611240243,-0.0098155452787513,0.0527329943982426,-0.0679068886260696,0.0481810058840728,0.0436018102534023,-0.0344846506673983,-0.0575828772169028,-0.07545976676054,-0.0678751735838012,-0.0056141818366144,0.0317391474950519,-0.047262628912163,0.0277243085275267,-0.1225996260304739,0.0357455555076522,0.0048052635672894,-0.0752984984137044,-0.0805129924553752,0.0044227725067818,-0.0550121536850207,-0.0294911211424387,-0.0071346094359849,0.0127292437110277,-0.0489411041102562,-0.0368342336321364,0.0
p_35,plant_annual_35,0.1,65,369,0.3,0.8967193195625759,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0684464317161146,-0.0026809435862503,-0.084260715797496,-0.0123344071998714,-0.0078648653907411,-0.0027717180613116,0.0187063409537973,0.0364935056840336,-0.0104538470948077,-0.0203492591188547,-0.0116280816847196,-0.0134205672287478,0.0262967041871136,-0.0354007515531311,0.0020391010087186,-0.0252913875687329,-0.0312697809464336,-0.0004035521804411,0.0172534594378896,0.0090191606048899,0.0157250357091176,0.072240110521289,0.0859148852159266,0.0475602370349879,0.0207064639076388,0.0605460477903641,-0.0253874338137359,0.027353532034327,0.0164896290366818,0.0008647010399382,0.0267491941695576,-0.0088818503824111,0.0034440012399417,-0.0428960022210743,-0.0020673746974272,-0.0209916893276154,0.0176541918077512,0.06308187855303,-0.0429880189180151,-0.031158464573783,0.0809363127751077,0.0196618620873956,0.0325182644296999,0.0219887286295263,0.0273637432587143,-0.0108329927006641,0.0050001543700541,0.0145066922810022,0.0528984208683915,-0.0329087152623369,-0.0232005467326503,-0.0196140831225611,-0.0377014967941048,0.0009128099929756,-0.03983596402209,0.0267764486555506,-0.0307046660078595,0.0045887160797275,-0.0196893323620288,0.014007625433724,0.0104558549668098,-0.0803842958868703,0.0276300234389494,0.0
p_36,plant_annual_36,0.1,48,672,0.4,1.6330498177399757,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0193453573793251,0.0985043932993587,0.0102050674277383,-0.0060340397935367,0.1115342412679463,0.086604195367562,-0.0520707618645244,0.0001282093301064,0.0740958315306927,0.1047205460127223,0.0363627105891102,0.008926484943396,-0.1067458299613748,0.0304125156069769,-0.0372072598648316,0.0530379054077398,-0.0552395160797656,0.0115060121660701,-0.0004270685608431,0.0227528315677179,0.0511426165785231,-0.0091207913146591,0.024716954020052,0.0513022270224805,-0.0427811438559899,0.0037406166425262,0.0297734708030663,-0.012121129848894,-0.0608571321002844,0.0408906875154471,-0.007110696637848,-0.0311642376312856,-0.1148346609773691,-0.0135461877321876,-0.0090869759651301,-0.0900438455105243,0.0575282144436866,0.0792975482524989,-0.0315400101651965,0.0156656122102689,-0.0435876891296823,-0.0110892570167497,-0.033412077805266,0.0436656813207385,0.0131958578982604,-0.0462334606763592,-0.0171410069903917,0.0424759185130461,-0.0173483420882943,0.0164354122626118,0.1012021688731543,-0.1125770644868061,0.0388562972617045,-0.0140168369447379,7.839415230792568e-05,-0.0254877604724516,0.0975625277390084,-0.0186208229691956,0.058394959037213,0.0158377233902875,0.0034280492705422,0.0196463847330627,0.0
p_37,plant_annual_37,0.1,34,598,0.5,1.4532199270959902,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0472854757720445,-0.0259477475732099,-0.0157345829715523,-0.0326592685946551,0.0366669115651616,0.0249867845819193,0.0073232711791619,-0.0813246476417292,-0.01951661145865,-0.0064911829037159,-0.0015804496933992,-0.0265051196596516,-0.0088963805015396,-0.000225407065328,-0.0672318477268549,-0.0331389674019018,0.048513231144144,0.0619305510440062,-0.0402108698351102,-0.024012723589612,0.0304832739481331,-0.0375994263743911,-0.0328525793220235,-0.0144820244379464,0.0537445536755827,-0.0007348778679046,-0.002446137372332,0.0363826854850879,0.0093638735138668,0.0319847566367483,-0.0240128560234146,-0.0157985870461674,-0.0079989923668063,0.0420552306632107,0.0396590508656768,0.0868437174035596,-0.0120335143357875,0.0131381457589376,0.061329427917609,0.0010790242446896,-0.0437711284251479,-0.0115385737697754,0.0054192471029075,-0.010000215704518,0.0089210758918309,-0.0216060372463303,0.1440076319195158,0.0485404858463291,0.0591404741275036,0.0140760029030959,0.0057904707028197,0.0624845473453099,-0.0223701194636803,0.0492147181942304,0.0404344594970191,0.001411428757257,-0.0170022176765668,-0.0322455305361596,-0.0180746050755099,0.0438234143067619,-0.01697078411839,0.0
p_38,plant_annual_38,0.1,37,336,0.5,0.8165249088699879,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019495584984196,-0.0363394143337135,-0.0780259613937619,-0.0018685533660579,-0.0185298265324012,-0.0228416800091659,0.0102713684762647,0.0269416735867364,0.0375105870552685,-0.0085976606461564,-0.0005150257823344,0.0070201827219749,-0.1109572557680863,-0.0321748703695687,0.0147971618251065,0.0117798528678467,0.0228176189097428,-0.0839455627228029,0.0075985634161916,0.0593652684594068,0.0144795221737559,0.0223866495301807,-0.02139225417829,-0.0057552317740029,0.0151188422160084,-0.0702231012897199,0.0173276534101918,-0.0029522322737487,-0.0185313296647073,-0.0125456234050658,-0.0271748710407163,-0.0137140564441098,-0.0198581445648178,-0.0419888417919519,0.0785267222956369,-0.0282734006283817,0.0334265037268977,-0.0419194178659529,0.0124136439695201,0.016185315629857,0.0021976762029676,-0.0324450708962208,-0.0863543671946072,-0.0738985285096628,0.0588503454289297,0.0420337750360571,-0.0710213529987749,0.060088842200372,0.0509154768847734,0.0350782148694936,0.0879237894469116,-0.0166028308856476,0.0156775584741242,-0.0185461018369581,-0.0182922603677956,-0.0016399609680604,-0.0867210979438384,0.0218130534809239,-0.0422990290574142,0.0799001843637507,0.0
p_39,plant_annual_39,0.1,44,409,0.4,0.993924665856622,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106084109020038,0.0100304537477298,-0.019584336775738,-0.0363521496375863,-0.0227144764432235,-0.0164322580084792,0.0524579999244076,-0.0018736202430299,0.0043279407577989,-0.0127406990717312,0.0024946899296518,0.0394153676404398,-0.0252581247999134,0.0362752865140996,0.015640864464149,0.0285858625043811,-0.0846969307941367,0.0413458913330422,-0.1642568694686803,-0.0492216815153627,0.0218659802347311,-0.0684016093565428,0.0412518912327513,0.0053372587072644,-0.0391090638539991,0.0905762062582404,-0.0621779714121614,-0.0406689720871874,-0.0195029393182062,0.0203032773354219,0.0210320253345639,-0.0067246239128068,-0.0997982677784852,-0.0038208347158857,-0.0884042106959711,0.0741622192247886,-0.0006602011690703,0.0240587174119182,-0.0060856629512026,-0.0136942045453232,0.0553723912829495,-0.0084456086994053,0.0529789458097285,0.0837462698234041,0.1118844115309747,0.014528011395321,0.0136808822616392,-0.0186081453546523,-0.0185680977416418,-0.0301065599453955,0.0469311546120556,0.011785824989474,0.0133795525306343,-0.0236838652135478,-0.0282355519314031,0.0349631915568737,-0.0104428923052714,0.0224637849692652,0.0560118036769743,0.0
p_40,plant_annual_40,0.1,60,248,0.3,0.6026731470230863,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01494460353361,-0.0012169583305692,0.0096138913747292,-0.0150059083058046,-0.1689458701804529,-0.0337280820153268,-0.0058331438181074,-0.1500311823160074,-0.0536388847183539,-0.0363995490893795,-0.0091577079767439,-0.0446326455253197,0.0003520208012681,0.0141249980121573,-0.0509910294286576,0.0658193764578751,-0.0352254972594435,-0.0086031466305296,0.0093862990005511,-0.015472657178702,-0.1214419387495608,0.0151728976744502,-0.0599543516550296,0.0314684633999791,-0.0160511116779475,0.0290372158512415,0.0754900953116406,0.0396225228969777,0.0299415146491091,-0.0236160750099796,-0.0689945961773101,-0.0419837970906228,0.0169568606371242,0.0193425828862638,-0.0086032734813892,-0.0735739847155869,0.0019763677977007,0.0212096548802491,0.0062564667190589,-0.0089036393519259,-0.0056203233010639,-0.0088820654643125,-0.0269763706323914,-0.0554317575721271,-0.0157957195541643,-0.0051202246450113,0.0005428352121628,0.0117852573291548,-0.0238458577579799,-0.0450058962279116,0.0305841284799714,-0.0395356147445191,-0.011224108048924,-0.070115684781448,0.0579669690308408,-0.0889997127121762,0.062711105307208,-0.0022176721911472,0.0
p_41,plant_annual_41,0.1,38,236,0.4,0.5735115431348724,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119724568072463,0.0415623468948227,-0.0780164007416456,0.0525301223047407,0.0235332939176067,0.0963162977596823,-0.0341937495323187,-0.0290334274845388,-0.0589246305425483,-0.058588580324864,-0.0153938416451849,0.0103381265429745,-0.0418051600345091,-0.0122371245274559,-0.0302550862712154,0.0728965168683997,0.0309620692868082,-0.0679385873970288,-0.0651973109018347,0.0289929622243869,-0.0252651616142509,0.007748287908917,-0.0375465833865376,-0.0547012980885448,-0.0039566314484176,-0.0597615848022056,-0.0213211907433999,-0.0312923215778659,-0.0207595762239639,-0.0619008718945379,-0.0386718028979889,-0.0006774119028387,-0.025387387321918,-0.0222372775397879,0.0157665196258585,-0.008055239147677,0.0470435937608435,-0.0826775307079333,0.0073086138548388,-0.0183678283909654,-0.0146882875963462,0.0024818923692249,0.0267771283447175,0.0092437680101602,-0.0372892140300348,0.0569863394523024,0.0096759322042325,0.0066275332654641,0.1271288178112442,0.0377518181275871,-0.101620358067638,0.0853394387110428,-0.0032686608334827,-0.0629312148026032,0.0267838292577105,-0.0419193388613917,0.0265052211021736,0.0
